sex,age_group,state_of_residence,area_type,fp2030_policy_awarenes,barriers_final
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,No,No idea
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,Fear from the women from being labelled unsubmissive or/and feminist.
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,No idea
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Gombe,Urban,Yes,Lack of awareness
Female,25-35,Gombe,Urban,Yes,Inadequate funding
Female,25-35,Gombe,Urban,Yes,Weak political will
Female,25-35,Gombe,Urban,Yes,
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,No,No idea
Female,25-35,Taraba,Rural,Yes,Lack of awareness
Female,25-35,Taraba,Rural,Yes,Resistance from traditional/religious leaders
Female,25-35,Taraba,Rural,Yes,Weak political will
Female,25-35,Taraba,Rural,Yes,
Female,25-35,Taraba,Rural,Yes,No idea
Female,25-35,Taraba,Rural,Yes,
Female,25-35,Taraba,Rural,Yes,Lack of awareness
Female,25-35,Taraba,Rural,Yes,
Female,25-35,Taraba,Rural,Yes,Lack of awareness
Female,25-35,Taraba,Rural,Yes,Resistance from traditional/religious leaders
Female,25-35,Taraba,Rural,Yes,Inadequate funding
Female,25-35,Taraba,Rural,Yes,Limited healthcare infrastructure
Female,25-35,Taraba,Rural,Yes,
Female,25-35,Taraba,Rural,Yes,Lack of awareness
Female,25-35,Taraba,Rural,Yes,
Female,25-35,Taraba,Rural,Yes,Resistance from traditional/religious leaders
Female,25-35,Taraba,Rural,Yes,
Female,25-35,Taraba,Rural,Yes,No idea
Female,25-35,Taraba,Rural,Yes,
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,No,No idea
Female,25-35,Taraba,Urban,Yes,Inadequate funding
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Inadequate funding
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Weak political will
Female,25-35,Taraba,Urban,Yes,Lack of awareness
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Lack of awareness
Female,25-35,Taraba,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Taraba,Urban,Yes,Inadequate funding
Female,25-35,Taraba,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Taraba,Urban,Yes,Weak political will
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Lack of awareness
Female,25-35,Taraba,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Taraba,Urban,Yes,Inadequate funding
Female,25-35,Taraba,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Taraba,Urban,Yes,Weak political will
Female,25-35,Taraba,Urban,Yes,lack of network to access the internet in some environment
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Lack of awareness
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Lack of awareness
Female,25-35,Taraba,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Taraba,Urban,Yes,Inadequate funding
Female,25-35,Taraba,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Taraba,Urban,Yes,
Female,25-35,Taraba,Urban,Yes,Resistance from traditional/religious leaders
Female,25-35,Taraba,Urban,Yes,Lack of awareness
Female,25-35,Taraba,Urban,Yes,No idea
Female,25-35,Taraba,Urban,Yes,Limited healthcare infrastructure
Female,25-35,Taraba,Urban,Yes,
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,No,No idea
Female,36-45,Abia,Rural,Yes,Lack of awareness
Female,36-45,Abia,Rural,Yes,Resistance from traditional/religious leaders
Female,36-45,Abia,Rural,Yes,Inadequate funding
Female,36-45,Abia,Rural,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Rural,Yes,Weak political will
Female,36-45,Abia,Rural,Yes,
Female,36-45,Abia,Rural,Yes,Lack of awareness
Female,36-45,Abia,Rural,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Rural,Yes,Weak political will
Female,36-45,Abia,Rural,Yes,Inadequate funding
Female,36-45,Abia,Rural,Yes,
Female,36-45,Abia,Rural,Yes,Lack of awareness
Female,36-45,Abia,Rural,Yes,Weak political will
Female,36-45,Abia,Rural,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Rural,Yes,
Female,36-45,Abia,Rural,Yes,Lack of awareness
Female,36-45,Abia,Rural,Yes,Weak political will
Female,36-45,Abia,Rural,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Rural,Yes,Inadequate funding
Female,36-45,Abia,Rural,Yes,
Female,36-45,Abia,Rural,Yes,Lack of awareness
Female,36-45,Abia,Rural,Yes,Inadequate funding
Female,36-45,Abia,Rural,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Rural,Yes,Weak political will
Female,36-45,Abia,Rural,Yes,
Female,36-45,Abia,Rural,Yes,Lack of awareness
Female,36-45,Abia,Rural,Yes,Weak political will
Female,36-45,Abia,Rural,Yes,
Female,36-45,Abia,Rural,Yes,Lack of awareness
Female,36-45,Abia,Rural,Yes,Resistance from traditional/religious leaders
Female,36-45,Abia,Rural,Yes,Weak political will
Female,36-45,Abia,Rural,Yes,
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,No,No idea
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,Inadequate funding
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Inadequate funding
Female,36-45,Abia,Urban,Yes,Resistance from traditional/religious leaders
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,No idea
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Inadequate funding
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,No idea
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Inadequate funding
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Resistance from traditional/religious leaders
Female,36-45,Abia,Urban,Yes,Inadequate funding
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Abia,Urban,Yes,Lack of awareness
Female,36-45,Abia,Urban,Yes,Resistance from traditional/religious leaders
Female,36-45,Abia,Urban,Yes,Inadequate funding
Female,36-45,Abia,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Abia,Urban,Yes,Weak political will
Female,36-45,Abia,Urban,Yes,
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,No,No idea
Female,36-45,Bauchi,Rural,Yes,Weak political will
Female,36-45,Bauchi,Rural,Yes,Inadequate funding
Female,36-45,Bauchi,Rural,Yes,Limited healthcare infrastructure
Female,36-45,Bauchi,Rural,Yes,Lack of awareness
Female,36-45,Bauchi,Rural,Yes,
Female,36-45,Bauchi,Rural,Yes,Lack of awareness
Female,36-45,Bauchi,Rural,Yes,No idea
Female,36-45,Bauchi,Rural,Yes,Limited healthcare infrastructure
Female,36-45,Bauchi,Rural,Yes,Weak political will
Female,36-45,Bauchi,Rural,Yes,
Female,36-45,Bauchi,Rural,Yes,No idea
Female,36-45,Bauchi,Rural,Yes,Lack of awareness
Female,36-45,Bauchi,Rural,Yes,Resistance from traditional/religious leaders
Female,36-45,Bauchi,Rural,Yes,Inadequate funding
Female,36-45,Bauchi,Rural,Yes,
Female,36-45,Bauchi,Rural,Yes,Lack of awareness
Female,36-45,Bauchi,Rural,Yes,Weak political will
Female,36-45,Bauchi,Rural,Yes,
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,No,No idea
Female,36-45,Bauchi,Urban,Yes,Weak political will
Female,36-45,Bauchi,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Bauchi,Urban,Yes,Inadequate funding
Female,36-45,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Female,36-45,Bauchi,Urban,Yes,
Female,36-45,Bauchi,Urban,Yes,Lack of awareness
Female,36-45,Bauchi,Urban,Yes,
Female,36-45,Bauchi,Urban,Yes,Lack of awareness
Female,36-45,Bauchi,Urban,Yes,
Female,36-45,Bauchi,Urban,Yes,Lack of awareness
Female,36-45,Bauchi,Urban,Yes,Inadequate funding
Female,36-45,Bauchi,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Bauchi,Urban,Yes,Weak political will
Female,36-45,Bauchi,Urban,Yes,
Female,36-45,Bauchi,Urban,Yes,Limited healthcare infrastructure
Female,36-45,Bauchi,Urban,Yes,
Female,36-45,Bauchi,Urban,Yes,Weak political will
Female,36-45,Bauchi,Urban,Yes,
Female,36-45,Bauchi,Urban,Yes,Resistance from traditional/religious leaders
Female,36-45,Bauchi,Urban,Yes,
